0.16
0.164
0.168
0.172
0.176
0.18
0.184
0.188
0.192
0.196
0.2
0.204
0.208
0.212
0.22
0.228
0.236
0.244
0.252
0.26
0.268
0.276
0.284
0.292
0.3
0.308
0.316
0.324
0.332
0.34
0.348
0.356
0.364
0.372
0.38
0.388
0.396
0.404
0.412
0.42
0.428
0.436
0.444
0.452
0.46
0.468
0.476
0.484
0.492
0.5
0.508
0.516
0.524
0.532
0.54
0.548
0.556
0.564
0.572
0.58
0.588
0.596
0.604
0.612
0.62
0.628
0.636
0.644
0.652
0.66
0.668
0.676
0.684
0.692
0.7
0.708
0.716
0.724
0.732
0.74
0.748
0.756
0.764
0.772
0.78
0.788
0.796
0.804
0.812
0.82
0.828
0.836
0.844
0.852
0.86
0.868
0.876
0.884
0.892
0.9
0.908
0.916
0.924
0.932
0.94
0.948
0.956
0.964
0.972
0.98
0.988
0.996
1.004
1.012
1.024
1.036
1.048
1.06
1.072
1.084
1.096
1.108
1.12
1.132
1.144
1.156
1.168
1.18
1.192
1.204
1.216
1.228
1.24
1.252
1.264
1.276
1.288
1.3
1.312
1.324
1.336
1.348
1.36
1.372
1.384
1.396
1.408
1.42
1.432
1.444
1.456
1.468
1.48
1.492
1.508
1.524
1.54
1.556
1.572
1.588
1.604
1.62
1.636
1.652
1.668
1.684
1.7
1.716
1.732
1.748
1.764
1.78
1.796
1.812
1.832
1.852
1.872
1.892
1.912
1.932
1.952
1.972
1.992
2.012
2.032
2.052
2.072
2.092
2.116
2.14
2.164
2.188
2.212
2.236
2.26
2.284
2.312
2.34
2.368
2.396
2.424
2.452
2.48
2.512
2.544
2.576
2.608
2.64
2.676
2.712
2.748
2.784
2.824
2.864
2.908
2.952
2.996
3.04
3.088
3.14
3.192
3.248
3.304
3.364
3.428
3.496
3.564
3.64
3.72
3.804
3.896
3.996
4.1
4.22
4.348
4.492
4.656
4.844
5.064
5.332
5.66
6.096
6.704
7.632
9.096
11.06
13.212
15.408
17.604
19.804
22.004
24.204
26.404
28.604
30.804
33.004
35.204
37.404
39.604
