1.53874,1.85496,2.06271,2.4098,3.48225,4.40961,4.67359,5.49813,5.70366,5.85608,5.91633,6.43947,7.24332,1.81569,3.63721,3.94053,4.65307,6.43175,3.9682,6.12711,7.51201,5.89507,7.51129,6.11797,4.02562,8.83664,7.58627,7.58627,6.73348,8.23804,14.8037,12.1151,10.0902,16.343,17.5756,1.87973,2.64965,3.16582,3.26889,4.59241,5.25537,4.96478,6.13921,7.96955,10.2282,9.20445,10.2657,10.2809,9.48179,9.69055,11.2226,1.74439,2.05915,2.74207,3.73956,3.71006,4.7227,5.61797,6.43751,8.65652,8.31954,9.722,11.5224,10.7203,10.7731,2.63358,2.55946,3.16294,4.55638,4.98066,6.80964,7.36581,8.65071,10.1025,10.2029,11.8443,12.3755,12.8921,11.8528,13.7123,3.21364,3.44353,4.04804,4.92854,6.21269,8.43478,9.74684,12.2263,13.334,14.2278,14.3643,15.2519,16.473,15.7665
1.52949,1.85207,2.07622,2.40597,3.4962,4.44326,4.70504,5.50986,5.74915,5.96698,5.94984,6.47942,7.30801,1.86543,3.80108,4.03886,4.88952,6.42941,4.13208,6.15989,7.47924,6.20409,7.76178,6.22097,4.10976,9.25884,8.02944,8.02944,6.66744,8.17435,14.2682,11.8734,10.4946,17.354,17.2974,2.11009,2.76587,3.29282,3.28842,4.75209,5.38759,4.97047,6.27386,8.15798,10.2743,9.37867,10.6237,10.5214,9.62719,9.88216,11.5215,1.90213,2.07489,2.84125,3.65029,3.6931,5.0847,5.69924,6.4845,8.75737,8.69101,9.78528,11.6965,10.935,11.0486,2.72028,2.78248,3.21317,4.60284,5.00944,6.64604,7.2553,8.78372,10.2807,10.2842,12.0597,12.6358,13.1532,12.1693,14.0033,3.357,3.62682,4.07543,5.01166,6.09343,8.46246,9.76958,12.2263,13.1084,14.6069,14.5185,15.5032,16.802,16.0305
1.52024,1.84919,2.08974,2.40213,3.51014,4.4769,4.73649,5.52159,5.79464,6.07788,5.98335,6.51938,7.37271,1.81861,3.84791,4.05524,4.73501,6.29129,3.98225,6.47359,7.61268,6.11045,7.8367,6.37314,4.22854,9.44355,8.08075,8.08075,6.76099,8.43915,14.3866,11.8698,10.3289,16.917,17.3222,2.09797,3.00828,3.35967,3.36655,4.86067,5.43064,4.92779,6.39354,8.0991,10.2052,9.54656,10.7147,10.5973,9.7815,9.88502,11.539,1.95161,2.1945,2.93141,3.64722,3.6558,5.25769,5.77449,6.59414,8.82691,8.92201,9.69985,11.9758,11.0131,11.22,2.70909,2.9847,3.36663,4.61446,5.02095,6.50132,7.24075,8.88717,10.4167,10.3234,12.3699,12.7819,13.2938,12.2278,14.1413,3.41294,3.65615,4.14392,4.99248,6.17521,8.73575,9.7046,12.2598,13.0059,14.6382,14.4661,15.6159,16.9616,16.1803
1.51901,1.90393,2.10663,2.36469,3.5544,4.50744,4.76794,5.57332,5.84641,6.10006,6.02707,6.55185,7.41016,1.8391,3.78001,3.95926,4.86611,6.48794,3.85349,6.22309,7.69228,6.15727,7.7056,6.58852,4.50075,9.42244,8.13673,8.13673,6.74998,8.54977,14.4711,12.0272,10.594,16.9117,17.8539,1.97066,2.98171,3.45325,3.42189,4.87664,5.44294,4.9534,6.5581,8.02255,10.1196,9.75246,10.7208,10.7397,9.94471,9.96223,11.6035,1.92996,2.31097,2.83524,3.80729,3.55405,5.36661,5.96713,6.81342,8.96253,8.91889,9.82642,12.1466,11.1107,11.3779,2.71748,3.07985,3.4587,4.69286,5.1792,6.49817,7.33963,8.97583,10.459,10.3766,12.5853,12.8005,13.4372,12.2278,14.2523,3.26609,3.7368,4.13707,5.01485,6.34558,9.02634,9.83131,12.2598,13.1734,14.513,14.5124,15.7351,17.0268,16.43
1.51779,1.95867,2.12352,2.32724,3.59865,4.53797,4.79939,5.62504,5.89818,6.12224,6.07078,6.58432,7.44762,1.54353,3.72149,3.74388,4.92463,6.39898,4.00566,6.08965,7.60098,6.09874,7.97014,6.62832,4.35722,9.36967,8.01078,8.01078,6.83252,8.6034,14.753,12.1114,10.7597,17.0065,18.2861,1.9646,2.87213,3.61034,3.63674,4.9948,5.48291,5.016,6.69873,8.06966,10.2644,10.1104,10.8695,10.9136,10.191,10.2768,11.8379,1.97017,2.45891,2.84125,3.97967,3.493,5.45631,6.06345,6.99198,9.12248,9.00941,10.0732,12.1434,11.3873,11.5291,2.87968,2.98172,3.46428,4.78288,5.35759,6.71211,7.41815,9.07042,10.6433,10.3738,12.5078,12.7713,13.6954,12.3289,14.3723,3.1542,3.83578,4.2124,5.03404,6.45462,9.1578,10.1464,12.3674,13.4331,14.6138,14.6296,15.8124,17.2874,16.8508
1.52911,1.99752,2.11761,2.32222,3.6344,4.56872,4.81433,5.65432,5.94054,6.12677,6.12178,6.66339,7.5038,1.61669,3.73085,3.7509,4.97848,6.42941,4.10165,6.11775,7.55884,6.19707,7.82967,6.6728,4.184,9.31161,8.24869,8.24869,7.07464,8.36541,14.4768,11.9906,10.8658,17.2961,18.1321,1.98279,2.9319,3.734,3.75393,5.1481,5.43986,5.10706,6.81541,8.11676,10.6069,10.4937,11.1334,10.9959,10.4284,10.5199,12.043,2.01966,2.57853,3.05763,3.98275,3.58797,5.52358,6.02432,7.02017,9.26505,9.19359,10.1713,12.1664,11.6834,11.5795,2.98036,2.96091,3.37221,4.75674,5.23675,6.91976,7.54029,9.09702,10.9334,10.4691,12.4245,12.7633,13.8561,12.5283,14.4774,3.24511,3.93843,4.42471,4.9733,6.34558,9.10937,10.3966,12.4144,13.5562,14.7495,14.8333,15.9316,17.6815,17.1719
1.55296,2.02046,2.08889,2.34961,3.66163,4.5997,4.81276,5.66115,5.97349,6.11366,6.18007,6.78905,7.57871,1.94445,3.84088,4.07397,5.01828,6.71268,4.23977,6.2348,7.87254,6.42415,7.86479,6.97714,4.38197,9.11107,8.23003,8.23003,7.30025,8.46597,13.9356,11.8075,10.9884,17.2171,18.1073,1.91004,2.96511,3.7574,3.72138,5.24071,5.36606,5.15259,6.98297,8.26103,10.7188,10.7028,11.3124,11.0022,10.4937,10.5714,12.1544,2.05368,2.62574,3.19889,4.04432,3.8559,5.57484,5.99723,6.99198,9.34851,9.26851,10.2061,12.2781,11.8037,11.64,2.92722,2.96091,3.37779,4.77126,5.11878,6.89144,7.45596,9.05564,11.0059,10.5643,12.5135,12.7341,13.8761,12.6799,14.6064,3.33602,3.97508,4.51716,4.90936,6.3081,9.06094,10.3349,12.3002,13.6211,14.6938,15.1604,16.0894,17.9161,17.3038
1.57681,2.04341,2.06018,2.377,3.68885,4.63068,4.81119,5.66798,6.00643,6.10054,6.23835,6.91472,7.65362,1.98249,3.63721,4.19337,5.00891,6.69864,4.24211,6.28162,7.79997,6.41245,8.09422,6.74069,4.38692,9.28522,8.27201,8.27201,7.35803,8.60005,14.6459,12.0638,10.9056,17.2593,17.7793,1.85851,2.92194,3.80419,3.65953,5.097,5.47061,5.20381,7.06675,8.48185,10.5707,10.6299,11.3913,11.0592,10.464,10.4312,12.128,2.14028,2.50613,3.25599,4.07818,4.09331,5.61969,6.05141,7.00138,9.34851,9.36216,10.3865,12.3306,11.7484,11.677,2.82375,2.89251,3.44475,4.83224,5.26264,6.85683,7.29019,9.07928,10.7491,10.5643,12.6054,12.7633,13.9134,12.7198,14.7144,3.34651,3.87244,4.49662,4.88059,6.49551,9.10937,10.2472,12.1759,13.7921,14.5895,15.3362,16.1248,17.763,17.4287
1.57706,2.04032,2.05004,2.3817,3.68639,4.65863,4.82534,5.64736,5.97976,6.16155,6.20775,6.94485,7.66214,2.00297,3.59273,4.11611,5.11894,6.74312,4.37087,6.44082,8.02939,6.58101,8.27916,6.73133,4.10481,9.23773,8.19271,8.19271,7.41855,8.7844,14.8996,12.4043,11.0282,17.412,18.2066,2.0131,2.98835,3.86435,3.67255,4.95329,5.70738,5.30341,7.06974,8.52601,10.5344,10.3607,11.3427,11.1572,10.5263,10.3254,12.0049,2.31349,2.31726,3.24998,3.90579,4.12722,5.61008,6.18686,7.11415,9.41805,9.46829,10.5447,12.3438,11.8005,11.7206,2.72867,2.72896,3.46707,4.77126,5.40651,6.94178,7.26111,9.14135,10.5376,10.5615,12.6629,12.8935,14.0024,12.8554,14.7084,3.31504,3.7258,4.30143,4.92535,6.717,9.11629,10.2634,12.196,13.9801,14.586,15.1819,16.2021,17.5545,17.6641
1.5773,2.03723,2.0399,2.3864,3.68392,4.68658,4.83949,5.62674,5.95309,6.22255,6.17715,6.97499,7.67065,1.99419,3.92516,4.20273,5.06042,6.7876,4.61903,6.26758,7.90063,6.54589,8.32832,6.77347,4.12955,9.19551,8.09941,8.09941,7.11591,8.99222,14.3697,12.17,10.8128,17.4962,18.2464,2.07978,3.03484,3.87772,3.71487,4.95967,5.73813,5.47129,7.06675,8.48773,10.7715,10.3163,11.2305,11.211,10.6391,10.3512,12.0606,2.47432,2.17247,3.12676,3.80729,4.11705,5.52999,6.3494,7.18934,9.45978,9.56818,10.6586,12.4686,11.9534,11.8013,2.67833,2.63677,3.47823,4.66382,5.39787,7.14628,7.44723,9.19751,10.5285,10.6932,12.795,13.1007,14.1085,12.9565,14.6904,3.2521,3.5755,4.14392,4.99887,6.809,9.09899,10.4388,12.1927,14.1407,14.7669,15.0925,16.4695,17.6425,17.9066
1.5695,2.03507,2.05004,2.39943,3.67368,4.71053,4.84578,5.6241,5.94838,6.28526,6.19172,6.9827,7.67065,2.00883,4.00944,4.25892,5.15172,6.96552,4.5207,6.3659,7.79997,6.40308,8.27682,7.02162,4.1345,9.09524,8.74316,8.74316,7.0994,9.3073,14.753,12.1956,11.1243,17.8807,18.4998,1.84942,2.95847,3.68721,3.84508,4.97245,5.64588,5.64487,7.12359,8.57606,11.0975,10.4018,11.3033,11.385,10.8023,10.5799,12.1485,2.3939,2.10007,3.01556,4.06894,4.14757,5.46592,6.42766,7.17054,9.40762,9.59628,10.6807,12.6132,12.1486,11.9861,2.67553,2.64272,3.4866,4.50411,5.30868,7.33504,7.69733,9.20933,10.6343,10.8725,12.9587,13.2309,14.2663,12.9166,14.9004,3.05629,3.32622,4.10283,5.17469,6.77152,9.08169,10.4746,12.2229,14.2433,14.9547,15.2221,16.579,17.9845,18.0315
1.55367,2.03383,2.08045,2.4208,3.65565,4.73047,4.84421,5.63942,5.96564,6.34966,6.25146,6.96798,7.66214,1.71034,4.01178,4.12548,5.03935,7.04043,4.40131,6.38697,7.86552,6.36329,8.43367,7.00289,4.28298,9.31161,8.93442,8.93442,7.13242,9.45814,14.5783,12.3567,10.836,18.1808,18.1122,1.66453,2.9319,3.46662,3.84508,4.99161,5.62436,5.67902,7.21635,8.57606,11.1074,10.3733,11.4125,11.5274,10.9626,10.8916,12.336,2.12791,2.15358,2.95245,4.26903,4.20184,5.50757,6.31328,7.12668,9.35546,9.62125,10.5099,12.5179,12.4415,12.0835,2.7007,2.61893,3.49776,4.417,5.22524,7.32875,7.71769,9.10884,10.8307,10.8949,12.9616,13.1273,14.3237,12.9804,15.0774,2.86049,3.09527,4.18501,5.25461,6.68974,9.09207,10.2212,12.2766,14.0553,14.9999,15.3177,16.3889,18.1637,18.1884
1.53783,2.0326,2.11085,2.44217,3.63763,4.75041,4.84264,5.65474,5.9829,6.41406,6.31121,6.95327,7.65362,1.91518,3.94155,4.27531,5.13533,6.89997,4.42472,6.60703,7.82104,6.49439,8.63032,7.00524,4.21369,9.44355,8.77582,8.77582,7.27274,8.94865,15.001,12.2981,11.0878,17.8859,18.0427,1.7009,3.03152,3.53012,3.7344,4.96925,5.59668,5.66479,7.31508,8.5319,10.9592,10.3923,11.364,11.5242,10.9685,11.0003,12.5939,1.96399,2.15358,3.00955,4.19515,4.22897,5.55882,6.20793,7.16741,9.32069,9.59003,10.4023,12.2682,12.5846,12.0768,2.65036,2.5892,3.45312,4.56509,5.16194,7.22178,7.61591,8.9847,10.9213,10.8248,12.7778,13.0848,14.1487,13.1719,15.0564,2.78006,3.15026,4.28431,5.17789,6.52959,9.11283,10.075,12.3203,13.7647,14.9129,15.4134,16.1925,18.1604,18.2669
1.513,2.05019,2.13112,2.44925,3.64626,4.79031,4.83635,5.68212,5.97505,6.38175,6.33015,6.97989,7.66043,1.93567,3.81045,4.26126,5.08851,6.86719,4.43408,6.55085,7.75549,6.61612,8.58819,7.05908,4.10976,9.22717,8.61721,8.61721,7.30025,9.16987,14.9672,12.3567,11.2105,18.5284,18.2315,1.85245,3.05809,3.76074,3.78323,4.89899,5.61821,5.64772,7.23729,8.59078,10.9691,10.348,11.3215,11.616,11.0931,10.9774,12.6144,1.99492,2.16302,3.21692,4.14898,4.27306,5.48514,6.21997,7.27392,9.39023,9.39649,10.6111,12.2386,12.5976,12.2683,2.63638,2.52377,3.53404,4.7974,5.15618,7.13369,7.54029,8.90785,10.9817,10.6652,12.8094,13.207,14.1171,13.3102,15.0774,2.79755,3.23457,4.50346,5.20985,6.45462,8.99867,10.1692,12.3506,13.6963,14.7843,15.509,16.2118,18.3363,18.0243
1.48499,2.06974,2.17209,2.46659,3.66751,4.83628,4.81944,5.72174,5.97898,6.34296,6.35674,7.01707,7.67278,1.95322,3.68169,4.15357,5.13299,7.21367,4.70799,6.50637,8.11367,6.96494,8.67246,7.19955,4.06026,9.1744,8.11807,8.11807,7.22871,9.42462,15.5985,12.7082,11.6215,19.1129,18.4799,2.0919,2.93854,3.85098,4.12504,4.90538,5.74736,5.87252,7.17147,8.86754,11.2489,10.5982,11.6916,11.8089,11.2474,11.2434,12.6525,1.69799,2.58482,3.26801,4.21055,4.27984,5.50757,6.24706,7.34597,9.40414,9.58379,10.9876,12.393,12.3731,12.5976,2.88527,2.83304,3.66517,4.95711,5.43528,7.02987,8.07539,9.15318,11.1298,10.5531,13.1942,13.5444,14.3495,13.5948,15.3414,3.00384,3.50585,4.47607,5.48157,6.49551,8.88451,10.2959,12.663,14.0177,15.0625,15.5985,16.4276,18.6327,18.1563
1.522,2.04237,2.21432,2.4935,3.70072,4.78082,4.78956,5.71601,6.04173,6.38167,6.34946,7.00603,7.68129,1.56402,3.66062,4.14187,5.14938,6.8789,4.7314,6.44316,7.90766,6.80575,8.18786,7.37747,4.31268,8.65193,8.79448,8.79448,7.49559,9.31736,14.9221,12.1151,11.5949,18.4441,18.7333,1.91307,2.98171,4.23534,4.1934,5.01077,5.41219,5.90667,7.25524,8.80571,10.8439,10.9974,11.54,11.6982,11.105,11.6523,12.5294,1.8248,2.61001,3.34314,4.12127,4.4596,5.67094,6.46378,7.2144,9.38328,9.87098,10.6744,12.7873,12.1128,12.5573,2.59443,3.00551,3.74888,4.97453,5.50146,7.06448,8.02305,9.22116,10.9304,10.8248,12.9673,13.5576,14.0196,13.5868,15.3504,3.02482,4.06673,4.30486,5.37288,6.53981,8.88797,10.1887,12.5387,14.2193,15.0521,15.6016,16.2504,18.421,18.1813
1.55901,2.015,2.25655,2.52041,3.73393,4.72535,4.75968,5.71027,6.10448,6.42038,6.34217,6.99499,7.6898,1.66644,3.86195,4.19571,5.31325,6.75014,4.65882,6.6281,7.99896,6.85023,8.48986,7.21827,4.08996,9.42244,7.99678,7.99678,7.27549,9.68272,15.3111,12.5324,11.7242,18.6232,18.619,1.76455,2.94518,3.71395,3.96227,5.08422,5.58131,5.94081,7.45571,8.74977,11.0349,11.1209,11.3367,11.945,11.3216,11.6752,12.6554,1.87429,2.49669,2.82923,4.05663,4.50368,5.63891,6.7708,7.59658,9.63017,9.88034,10.687,12.9779,12.6757,12.6178,2.51333,2.85385,3.50892,5.14586,5.13604,7.1274,7.81075,9.50786,10.9938,10.9733,13.0219,13.6187,14.602,13.1826,15.6144,2.85349,3.62316,4.25007,5.2578,6.41373,9.16472,10.3089,12.4278,13.898,15.1494,15.5676,16.5822,18.5611,18.3168
